Product ID,Tên sản phẩm,Price,Old Price,Quantity Sale,Discount,Thời gian sử dụng pin (tháng),Đối tượng sử dụng:,Đường kính mặt (mm),Độ dày mặt (mm),Nguồn năng lượng:,Mức kháng nước (ATM),Chất liệu mặt kính:,Thương hiệu của:,Hãng:,Review Count,Rating,Bình luận
273175,NAKZEN SL9006L1,990000.0,1650000.0,4.0,0.4,12.0,Nữ,32.0,8.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,3,3.3,K kiểm tra tra hàng. Đồng hồ hết bin
268650,CASIO MTPV300GB1AUDF,1794000.0,2392000.0,22.0,0.25,24.0,Nam,40.0,8.6,Pin,1.0,Kính khoáng Mineral,Nhật Bản,CASIO,7,3.6,"Đồng hồ chỉ rửa tay hoặc đi không may dính mưa là vào nước, mặc dù đã đi bảo hành rồi nhưng không ổn. Muốn nhận được phản hồi từ nhà bán hàng"
267738,ORIENT RAAC0J09L10B,7087000.0,9450000.0,4.0,0.25,0.0,Nam,42.4,11.2,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,2,4.5,Chat luong va mau ma dep.
265335,Q&Q S01A004VY,411000.0,0.0,9.0,,12.0,Nữ,23.0,7.3,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,7,4.7,"Hơi nhỏ, thích hợp cho bạn gái có cổ tay nhỏ"
252374,SMILE KID SL219LM1,290000.0,320000.0,357.0,0.09,12.0,Trẻ em,39.0,12.5,Pin,5.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,9,4.0,Sp tốt . Con mình rất thích.
251747,FESTINA F20512/2,1869000.0,2670000.0,0.0,0.3,24.0,Nam,39.3,9.0,Pin,5.0,Kính khoáng Mineral,Thuỵ Sĩ,FESTINA,14,4.1,Moi dung thay chưa có vấn đề ghi ca
249259,ELIO Flower ES10202,690000.0,1290000.0,2.0,0.46,24.0,Nữ,25.5,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,8,4.1,Đẹp còn chạy bền thù phải chờ thời gian mới biết. Nhân viên nhiệt tình
249241,ELIO Nàng Thơ ES09801,690000.0,1090000.0,2.0,0.36,24.0,Nữ,28.0,8.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.5,Đồng hồ rất tệ. Mới mua 3 tháng dây đã bị gỉ sét. Đem bảo hành thì bị từ chối.
247106,MVW ML06501,690000.0,1290000.0,36.0,0.46,24.0,Nam,42.0,7.3,Pin,5.0,Kính Sapphire,Việt Nam,MVW,20,4.1,Đồng hồ deo len tay trong rất đẹp. Nhìn thanh nhã lich sự lam.
244574,ELIO ES08101,490000.0,890000.0,4.0,0.44,24.0,Nữ,32.0,9.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,15,4.3,"Mới mua hôm qua ko để ý về tặng khui ra rớt 3 hột đá, viền xước mèo nhiều như đồ trưng bày"
244583,ELIO EL08301,311000.0,1090000.0,27.0,,24.0,Nữ,36.0,9.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,6,4.5,Tot
242214,MVW Sport ML04901,690000.0,1290000.0,9.0,0.46,24.0,Nam,46.0,11.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,13,3.5,"Sản phẩm sử dụng rất bền, đẹp"
241138,CITIZEN AK500658A,3663000.0,4885000.0,20.0,0.25,24.0,Nam,41.0,10.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,7,4.3,tốt
241127,CITIZEN AW162081E,2111000.0,2815000.0,3.0,0.25,0.0,Nam,42.0,11.0,Ánh sáng,10.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,2,5.0,"Vệ sinh thường xuyên bằng kem đánh răng và nước có làm ảnh hưởng gì cho đồng hồ hay không, có làm cho dây bị rỉ sét hay không vậy shop"
239192,MVW MS06101,790000.0,1490000.0,19.0,0.46,24.0,Nam,42.0,10.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,16,4.6,Hàng đẹp chắc chắn..!
238395,MVW ML04601,690000.0,1290000.0,33.0,0.46,36.0,Nam,42.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,24,4.2,Rất tốt
238393,MVW ML04401,511000.0,0.0,23.0,,36.0,Nam,44.0,11.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,11,4.4,Sản phẩm chất lượng Nhân viên tư vấn nhiệt tình
238389,MVW ML03901,690000.0,1290000.0,470.0,0.46,36.0,Nam,43.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,17,4.5,Tuyệt vời
238377,MVW ML03501,511000.0,0.0,29.0,,36.0,Nam,40.0,10.0,Pin,5.0,Kính khoáng Mineral,Việt Nam,MVW,30,4.2,"mình đã mua ở tgdd vài cái r , bền ,đẹp ,giá rẻ"
237983,CITIZEN BI509653L,3513000.0,4685000.0,7.0,0.25,24.0,Nam,42.0,11.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,6,4.5,Nhìn ngoài rất đẹp nhưng trong hộp không có phiếu bảo hành và hướng dẫn sử dụng
237973,CITIZEN BH500059A,2763000.0,3685000.0,19.0,0.25,24.0,Nam,41.0,9.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,9,4.7,Tốt
233421,NAKZEN SS4036GD7N3,990000.0,1980000.0,8.0,0.5,24.0,Nam,38.0,7.0,Pin,3.0,Kính Sapphire,Nhật Bản,NAKZEN,6,4.7,"Tư vấn nhiệt tình, chất lượng cao"
232756,SMILE KID SL06301,120000.0,150000.0,6.0,0.2,18.0,Trẻ em,36.0,20.0,Pin,,Nhựa Resin,Việt Nam,SMILE KID,12,4.3,Hàng ok
231855,Elio EL03101,490000.0,890000.0,5.0,0.44,36.0,Nữ,32.0,10.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,20,4.2,"Đẹp, giao hàng nhanh"
231847,ELIO Nắng Xuân EL02501,490000.0,890000.0,24.0,0.44,36.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,32,4.5,Đep..ok lăm..rẻ nua
231841,ELIO Nàng Thơ ES05201,690000.0,1090000.0,65.0,0.36,36.0,Nữ,26.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,13,4.4,Đẹp nhức nách nha mấy mà .. Mê dữ lắm . đơn giản mà đẹp . mấy cái đồng hồ kiểu cọ thua xa nha.. Mê
231833,ELIO Nàng Thơ ES04001,690000.0,1190000.0,12.0,0.42,36.0,Nữ,26.0,9.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,10,4.0,tốt
230925,SMILE KID SL04501,190000.0,290000.0,26.0,0.34,24.0,Trẻ em,27.0,10.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,10,4.6,Rất tốt.thich hop 5sao
230210,SKMEI SK1748,120000.0,0.0,2100.0,,18.0,Trẻ em,29.0,21.0,Pin,,Nhựa Resin,Trung Quốc,SKMEI,9,4.6,"Dễ vô nước , rửa tay cũng không được"
228840,Q&Q S399J202Y,411000.0,0.0,5.0,,36.0,Nữ,30.0,8.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,7,4.6,Đồng hồ ở ngoài nhìn rất đẹp và sang chống nước 5ATM nen rất tốt mình đã mua ở TGDD và Điện máy xanh mấy cái rồi rất tốt luôn
228688,NAKZEN SL4090GBN7NR,790000.0,1430000.0,21.0,0.44,24.0,Nam,39.0,7.8,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,6,4.7,Phuc vu tot
228686,NAKZEN SL4072GBN7NR,790000.0,1430000.0,17.0,0.44,24.0,Nam,38.0,7.4,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,6,4.7,oke chắc màu đen sẽ đẹp hơn nữa 
228683,NAKZEN SS4072G7,990000.0,1650000.0,10.0,0.4,24.0,Nam,38.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,NAKZEN,6,3.2,"Vô nước nhanh
Chỗ lịch bị rớt"
228680,NAKZEN SL4050LBK7,790000.0,1078000.0,23.0,0.26,24.0,Nữ,36.4,6.0,Pin,,Kính Sapphire,Nhật Bản,NAKZEN,6,4.7,"Sản phẩm tốt, đeo đẹp, thanh lịch"
220730,ELIO ES016C1,690000.0,1090000.0,74.0,0.36,12.0,Nam,39.5,7.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,29,4.6,Tốt
219842,Đồng hồ  Titan 1595WL02,990000.0,1950000.0,35.0,0.49,18.0,Nam,37.0,5.0,Pin,3.0,Kính Sapphire,Ấn Độ,TITAN,20,3.8,Nói chung khá là đẹp tiền nào của nấy thôi
219597,SMILE KID SL01802,190000.0,250000.0,218.0,0.24,24.0,Trẻ em,30.0,10.0,Pin,3.0,Kính Acrylic (thủy tinh hữu cơ),Việt Nam,SMILE KID,14,4.7,Đồng hồ rẻ tiền mà chất lượng
217740,TITAN 1770SL01,990000.0,1900000.0,7.0,0.47,18.0,Nam,48.0,9.0,Pin,5.0,Kính khoáng Mineral,Ấn Độ,TITAN,10,4.2,Sản phẩm đẹp
216122,Q&Q S374J502Y,511000.0,0.0,5.0,,36.0,Nam,44.0,12.5,Pin,10.0,Kính khoáng Mineral,Nhật Bản,Q&Q,15,4.7,Dùng tốt nhân viên rất nhiệt tình.
211116,NAKZEN Hoa & Gió SS4060L2NO,790000.0,1430000.0,16.0,0.44,24.0,Nữ,36.0,7.2,Pin,3.0,Kính Sapphire,Nhật Bản,NAKZEN,5,4.0,Ok
211109,NAKZEN SS4029GCTR7N5,990000.0,1980000.0,21.0,0.5,24.0,Nam,40.0,11.0,Pin,3.0,Kính Sapphire,Nhật Bản,NAKZEN,8,4.4,Dây dùng bị phai màu nhẹ
209953,CITIZEN BI507201A,2763000.0,3685000.0,1.0,0.25,36.0,Nam,41.0,8.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,13,4.2,Mới nhận đúng 7 ngày chết máy gửi đi kỹ thuật sửa chữa
209079,CASIO MW2407EVDF,462000.0,617000.0,4.0,0.25,24.0,Nam,43.6,,Pin,5.0,Nhựa Resin,Nhật Bản,CASIO,0,0.0,N/A
208945,CASIO LTPV006GL9BUDF,511000.0,682000.0,24.0,0.25,24.0,Nữ,25.0,9.4,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,9,4.8,Vk thick là tốt.
208659,CASIO MTP1370L1AVDF,1240000.0,1654000.0,41.0,0.25,24.0,Nam,39.8,8.8,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,20,4.2,"Kiểu dáng đẹp. Hợp với cổ  tay. Có điều do mặt kính là kính khoáng nên rất dễ bị trầy xước, đeo mới có mấy ngày ko biết quẹt vô đâu xước mặt kính rồi dù rất nhỏ nhug dễ trầy quá. Lúc trước mình cũng xài Casio mà mình va đập làm rớt kim còn chưa trầy dù giá rẻ hơn con này."
207621,TITAN Classique 1775YL01,1480000.0,1900000.0,7.0,,18.0,Nam,47.3,7.0,Pin,3.0,Kính khoáng Mineral,Ấn Độ,TITAN,4,5.0,Mẫu mã đẹp
207611,TITAN 1770SM01,990000.0,1900000.0,10.0,0.47,18.0,Nam,42.0,7.0,Pin,5.0,Kính khoáng Mineral,Ấn Độ,TITAN,5,4.4,Sài củg rất ok. Nhưng mỗi vấn đề vô nước
206153,CITIZEN EM073057E,5913000.0,7885000.0,4.0,0.25,0.0,Nữ,28.0,8.0,Ánh sáng,3.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,0,0.0,N/A
206144,CITIZEN EG705551E,4111000.0,5482000.0,6.0,0.25,0.0,Nữ,31.8,6.1,Ánh sáng,3.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,3,5.0,Đã nhận được hàng. Cực kỳ hài lòng với sản phẩm và đánh giá cao thái độ của bạn nhân viên giao hàng với các tư vấn rất hữu ích và kĩ càng. Cảm ơn TGDD!
205097,TITAN 2480SM02,790000.0,1500000.0,10.0,0.47,18.0,Nữ,35.0,7.8,Pin,5.0,Kính khoáng Mineral,Ấn Độ,TITAN,10,4.6,Mẫu  mã đẹp. Cửa hàng phục vụ  rất  chứ đáo
205018,TITAN 1595WL03,990000.0,1950000.0,71.0,0.49,18.0,Nam,37.4,3.8,Pin,3.0,Kính Sapphire,Ấn Độ,TITAN,12,3.8,Đẹp chất lượng
204499,ORIENT Bambino RAAG0027Y10B,7732000.0,10310000.0,6.0,0.25,0.0,Nam,40.5,12.8,Cơ tự động,3.0,Kính khoáng Mineral,Nhật Bản,ORIENT,9,3.8,"Nhân viên nc rất sấc,,, cảm giác bị lừa mua đồ đểu và sản phẩm dùng 1 tuần đi bảo hành trả lại không phải của mình,,, nó nát bấy"
203931,CITIZEN EU608457A,3138000.0,4185000.0,58.0,0.25,24.0,Nữ,32.0,8.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,5,5.0,Đồng hồ đẹp
203378,ORIENT Bambino FAC08004D0,3111000.0,4148000.0,1.0,0.25,0.0,Nam,42.0,12.0,Cơ tự động,3.0,Kính khoáng Mineral,Nhật Bản,ORIENT,5,4.4,"Đẹp ,sang , chạy ok"
202710,CITIZEN BE918052E,2835000.0,3780000.0,1.0,0.25,24.0,Nam,42.0,8.7,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,10,4.6,Đồng hồ đẹp mà hôm nhận đồng hồ thì bên trong kính có hạt bụi nhân viên có bảo muốn làm sạch thì phải đưa về hãng để tháo mà lười quá nên thôi
202676,ORIENT Bambino FAG00001T0,6877000.0,9170000.0,13.0,0.25,0.0,Nam,42.5,11.6,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,9,4.4,Da tróc Sơn hết rùi
202675,ORIENT Bambino FAG00001S0,6877000.0,9170000.0,27.0,0.25,0.0,Nam,42.5,11.7,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,6,4.5,Rất đẹp sẽ giới thiệu cho bạn bè người thân
202648,ORIENT FAG02005W0,5370000.0,7160000.0,8.0,0.25,0.0,Nam,41.0,12.0,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,ORIENT,11,4.3,"Đồng hồ đẹp, viền sáng, dây da ok nên thay khoá bướm để tiện tháo ra, máy hoạt động tốt khi lên đủ cót"
202609,ORIENT FUG1R001W6,2111000.0,2815000.0,4.0,0.25,36.0,Nam,40.3,8.2,Pin,3.0,Kính khoáng Mineral,Nhật Bản,ORIENT,6,3.8,sản phẩm rất tốt
202596,ORIENT FGW0100HW0,2111000.0,2815000.0,5.0,0.25,36.0,Nam,38.0,8.0,Pin,5.0,Kính Sapphire,Nhật Bản,ORIENT,7,3.4,"Đồng hồ tốt, dây da hơi tê, đã thay dây sau 3 tháng sử dụng, giờ thì hài lòng với sản phẩm"
201737,CITIZEN BI500087A,2688000.0,3585000.0,8.0,0.25,24.0,Nam,39.0,,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,11,4.5,"Đồng hồ đẹp,nhân viên phục vụ nhiệt tình.Mình rất hài lòng về sản phẩm này."
201704,CITIZEN ER020580X,2394000.0,3990000.0,23.0,0.4,24.0,Nữ,26.5,7.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,10,3.8,"Đồng hồ chạy không chính xác, thường chạy trễ 5, 15, đã chỉnh lại rồi sau 2 ngày lại trễ gần 1 tiếng, mặc dù vẫn còn pin, đồng hồ vẫn chạy bình thường. Dùng đồng hồ phải canh chỉnh giờ cho đồng hồ"
201699,CITIZEN BI507456A,3138000.0,4185000.0,5.0,0.25,24.0,Nam,40.5,7.9,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,8,4.1,Ok tốt
201692,CITIZEN BF202051E,2988000.0,3985000.0,18.0,0.25,24.0,Nam,42.8,,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,6,4.7,"Đồng hồ đẹp, giá tốt , nhân viên Tư vấn rất hài lòng"
201688,CITIZEN BI500010E,2613000.0,3485000.0,32.0,0.25,24.0,Nam,39.1,8.3,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,18,4.4,hàng tốt dây da hơi cứng tí thoy 
201597,CITIZEN Mechanical NH835687A,5463000.0,7285000.0,18.0,0.25,0.0,Nam,40.0,11.1,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,8,2.9,Đồng hồ mới kìm da chuyển màu hoen rỉ
200934,CITIZEN Mechanical NH835008A,4563000.0,6085000.0,177.0,0.25,0.0,Nam,42.0,11.2,Cơ tự động,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,11,4.1,Ngày chỉnh cứ nhảy tùm lum
200859,CITIZEN BH300351A,2111000.0,2815000.0,14.0,0.25,24.0,Nam,25.7,7.0,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,7,4.3,Hiện tại hàng ok ạ.
200840,CITIZEN AN361055L,4188000.0,5585000.0,15.0,0.25,24.0,Nam,41.0,11.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,8,4.6,"Sản phẩm rất tốt, chính xác thời gian"
199583,EDIFICE CASIO EFV570D1AVUDF,2707000.0,3610000.0,28.0,0.25,24.0,Nam,42.0,11.5,Pin,10.0,Kính khoáng Mineral,Nhật Bản,EDIFICE CASIO,7,4.9,"Đồng hồ đẹp như trong hình, chi tiết đẹp xuất sắc, chạy đúng giờ, chính hãng, nv giao hàng lịch sự ,giao hàng nha, nói chung quá tốt"
199519,CASIO B650WD1ADF,886000.0,1182000.0,38.0,0.25,84.0,Unisex,38.0,10.8,Pin,5.0,Nhựa,Nhật Bản,CASIO,16,4.4,Hàng dùng tốt. Kiểu dáng thánh nhã. Tiếc là chỉ có một chế độ hẹn giờ!
199468,CASIO LRW200H4CVDF,411000.0,548000.0,104.0,0.25,24.0,Nữ,32.6,11.6,Pin,10.0,Nhựa,Nhật Bản,CASIO,13,4.2,"Casio dùng ổn áp, bảo hành pin chọn đời"
199455,CASIO LQ142E1ADF,211000.0,282000.0,28.0,0.25,36.0,Nữ,22.4,7.8,Pin,3.0,Nhựa,Nhật Bản,CASIO,16,4.8,Xinh rẻ mua áp mã Km có 190k. Mà chỉ hợp tay ai nhỏ nhé.
199389,CASIO LTP1314L7AVDF,1017000.0,1356000.0,42.0,0.25,36.0,Nữ,31.0,9.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,8,4.1,Đẹp đẹp đẹp
199308,CASIO LTPV002L1BUDF,621000.0,829000.0,264.0,0.25,36.0,Nữ,25.0,9.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,CASIO,13,4.8,Đồng hồ đẹp dễ chỉnh
199292,CASIO LTP1094Q7B6RDF,745000.0,994000.0,62.0,0.25,36.0,Nữ,23.0,7.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,15,3.7,"Giao hàng nhanh chóng, hàng chính hẵng có bảo hành, nhỏ xinh phù hợp nữ đeo đi làm, nên mua . Giá tốt"
199284,CASIO MRW200H2B3VDF,411000.0,548000.0,19.0,0.25,36.0,Nam,43.0,11.8,Pin,10.0,Nhựa,Nhật Bản,CASIO,15,4.7,Mình mệnh Thủy hợp xanh đen thấy đẹp hơn bản mặt trong màu đen rất hài lòng giao hàng nhanh chóng.
199275,CASIO HDC7001AVDF,1333000.0,1778000.0,39.0,0.25,120.0,Nam,46.0,17.0,Pin,10.0,Nhựa,Nhật Bản,CASIO,7,4.4,Mau ok. Su dung tot
199206,BABYG BGA2554ADR,1969000.0,3282000.0,24.0,0.4,36.0,Nữ,41.0,13.3,Pin,10.0,Kính khoáng Mineral,Nhật Bản,BABY-G,3,4.7,hàng đẹp
199159,BABYG BGA150FL7ADR,2203000.0,3673000.0,74.0,0.4,36.0,Nữ,42.8,12.6,Pin,10.0,Kính khoáng Mineral,Nhật Bản,BABY-G,10,5.0,"Hộp giấy, hộp thiếc thì OK hơn"
199140,BABYG BA110 BA110GA7A1DR,2644000.0,4407000.0,19.0,0.4,24.0,Nữ,43.0,15.7,Pin,10.0,Kính khoáng Mineral,Nhật Bản,BABY-G,15,4.8,Sản phẩm chất lượng
197725,SKMEI SK1478,290000.0,350000.0,15.0,0.17,12.0,Trẻ em,28.0,13.0,Pin,5.0,Nhựa Resin,Trung Quốc,SKMEI,9,4.0,Đồng hồ mau hết pin lắm
331108,MVW Galaxy MSA10103,2290000.0,4490000.0,1.0,0.48,0.0,Nam,44.8,13.2,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
331094,ELIO Sunshine EL15401,690000.0,1290000.0,0.0,0.46,24.0,Nữ,33.0,7.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329912,ELIO EL14802,690000.0,1290000.0,10.0,0.46,24.0,Nữ,28.0,9.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329911,ELIO EL14801,690000.0,1290000.0,9.0,0.46,24.0,Nữ,28.0,9.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329908,ELIO Starlight EL14602,690000.0,1190000.0,11.0,0.42,24.0,Nữ,32.0,8.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329906,ELIO ES16802,690000.0,1290000.0,20.0,0.46,24.0,Nữ,34.0,9.5,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329904,ELIO Sunshine ES16702,890000.0,1390000.0,13.0,0.35,24.0,Nữ,23.0,8.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
329435,ELIO EL14901,690000.0,1090000.0,58.0,0.36,24.0,Nữ,32.0,8.0,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
328177,MVW Sport ML09002,1290000.0,2490000.0,56.0,0.48,36.0,Nam,41.0,10.45,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
328176,MVW Sport ML09001,1290000.0,2490000.0,32.0,0.48,36.0,Nam,41.0,10.45,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
327758,ORIENT Mako RATX0201L10B,7005000.0,9340000.0,13.0,0.25,6.0,Nam,42.8,13.1,Ánh sáng,20.0,Kính Sapphire,Nhật Bản,ORIENT,0,0.0,N/A
326922,EDIFICE CASIO ECB2000NP1ADF,7269000.0,9692000.0,6.0,0.25,18.0,Nam,47.8,10.8,Ánh sáng,10.0,Kính khoáng Mineral,Nhật Bản,EDIFICE CASIO,0,0.0,N/A
326921,CASIO AQ230A2A2MQYDF,1068000.0,1425000.0,12.0,0.25,36.0,Unisex,29.8,8.1,Pin,3.0,Nhựa,Nhật Bản,CASIO,0,0.0,N/A
325870,Q&Q Q50B002PY,690000.0,990000.0,6.0,0.3,24.0,Nam,40.0,9.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325867,Q&Q F11A001PY,490000.0,890000.0,45.0,0.44,24.0,Nữ,30.0,7.5,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325865,Q&Q CE02J512Y,890000.0,1490000.0,7.0,0.4,24.0,Nam,44.0,9.9,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325864,Q&Q CE02J422Y,890000.0,1490000.0,19.0,0.4,24.0,Nam,44.0,9.9,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325848,Q&Q C56A003PY,490000.0,790000.0,50.0,0.37,24.0,Nữ,24.5,7.6,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325844,Q&Q C00A008PY,490000.0,890000.0,45.0,0.44,24.0,Nam,40.0,10.3,Pin,3.0,Kính khoáng Mineral,Nhật Bản,Q&Q,0,0.0,N/A
325633,MVW Sport ML08701,990000.0,1990000.0,34.0,0.5,36.0,Nam,41.0,10.0,Pin,5.0,Kính Sapphire,Việt Nam,MVW,2,4.5,Đồng hồ đẹp tốt
322232,CASIO MTPB145D4AVDF,1694000.0,2259000.0,11.0,0.25,36.0,Nam,35.0,7.4,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,0,0.0,N/A
321820,MVW Elegant MSA09702ELE,2290000.0,4490000.0,25.0,0.48,0.0,Nam,43.0,11.6,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
321819,MVW Elegant MSA09701ELE,2290000.0,4490000.0,147.0,0.48,0.0,Nam,43.0,11.6,Cơ tự động,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
320563,MVW MS09502,990000.0,1990000.0,242.0,0.5,36.0,Nam,41.0,8.25,Pin,5.0,Kính Sapphire,Việt Nam,MVW,0,0.0,N/A
320536,ELIO Set quà ES15901,890000.0,1390000.0,34.0,0.35,24.0,Nữ,24.0,9.3,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,2,4.5,"Đồng hồ đẹp, đúng như mô tả. Giao hàng nhanh."
320534,ELIO Set quà ES15801,890000.0,1390000.0,42.0,0.35,24.0,Nữ,28.0,9.1,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,1,5.0,Tốt
320529,ELIO Set quà ES15502,890000.0,1390000.0,50.0,0.35,24.0,Nữ,24.0,8.9,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,2,4.0,Mẫu mã đẹp nhưng mới đeo đc 12 tiếng mặt kính bị trầy xước 2 đường quá buồn
320522,ELIO Set quà ES15201,890000.0,1390000.0,23.0,0.35,24.0,Nữ,28.0,8.8,Pin,3.0,Kính khoáng Mineral,Việt Nam,ELIO,0,0.0,N/A
316950,CASIO WS1600H2AVDF,938000.0,1251000.0,35.0,0.25,120.0,Nam,42.1,12.5,Pin,10.0,Nhựa,Nhật Bản,CASIO,1,4.0,"Máy ok, màn hình sáng hơn chút hoặc có nút chỉnh sáng tối sẽ tốt hơn. Chuông báo nhỏ quá"
316405,CITIZEN AK500305A,2988000.0,3985000.0,13.0,0.25,24.0,Nam,42.0,10.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CITIZEN,0,0.0,N/A
313964,BABYG BGA320 BGA3207A1DR,2754000.0,3673000.0,9.0,0.25,36.0,Nữ,42.4,12.4,Pin,10.0,Kính khoáng Mineral,Nhật Bản,BABY-G,2,5.0,"Đồng hồ đẹp nhưng hơi nhẹ, dây màu kem chứ ko phải trắng. Lúc mang ra cho khách đồng hồ bị bụi và đưa hộp thiếc bị trầy. Sau đó có đổi cho mình hộp mới. Ai nữ tay nhỏ mang vẫn đẹp nhé, mua lúc đc giảm giá nên cũm ok"
313234,Q&Q C24A009VY,890000.0,1690000.0,31.0,0.47,24.0,Nam,42.5,10.9,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,3,4.3,Đẹp nha phù hợp cho nam tay to một xíu
313226,Q&Q A12A001PY,690000.0,1190000.0,23.0,0.42,24.0,Nam,42.0,8.2,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,1,5.0,Đồng hồ rất OK ạ
313225,Q&Q A11A002PY,690000.0,1190000.0,57.0,0.42,24.0,Nam,42.0,10.0,Pin,5.0,Kính khoáng Mineral,Nhật Bản,Q&Q,1,5.0,Rất đẹp và sang trọng.
311122,CASIO MTPM100L7AVDF,2402000.0,3203000.0,20.0,0.25,36.0,Nam,42.5,9.6,Pin,5.0,Kính khoáng Mineral,Nhật Bản,CASIO,2,5.0,đồng hồ đẹp. y hình
